ID;Name_NED;reference;RA (hms);Dec (dms);zbest;zspec;zIRS;source type;MIR_class;refmag;refmag_flag;Rband_name;Rband_flux;Rband_eflux;Kband_name;Kband_flux;Kband_eflux;IRAC1_flux;IRAC1_eflux;IRAC4_flux;IRAC4_eflux;24um_name;24um_flux;24um_eflux;70um_name;70um_flux;70um_eflux;1.4GHz_name;1.4GHz_flux;1.4GHz_eflux;lambda_min;lambda_max;lrest_min;lrest_max;nuLnu2.2;enuLnu2.2;nuLnu3.6;enuLnu3.6;nuLnu5.6;enuLnu5.6;nuLnu7.0;enuLnu7.0;nuLnu9.0;enuLnu9.0;nuLnu10.0;enuLnu10.0;nuLnu12.0;enuLnu12.0;nuLnu14.0;enuLnu14.0;nuLnu15.0;enuLnu15.0;nuLnu18.0;enuLnu18.0;nuLnu20.0;enuLnu20.0;nuLnu25.0;enuLnu25.0;C7-10-14;flagsil;Ssil;eSsil;lambdasil;elambdasil;continuumsil;econtinuumsil;peaksil;epeaksil;EWsil;eEWsil;Integralsil;eIntegralsil;SNRsil;flag62;L62;eL62;EW62;eEW62;Lcont62;eLcont62;f62;ef62;snr62;flag113;L113;eL113;EW113;eEW113;Lcont113;eLcont113;f113;ef113;snr113;5-15um coverage;Lum5-15;rAGN;erAGN;LumAGN;eLumAGN;rHII;erHII;LumHII;eLumHII;rPDR;erPDR;LumPDR;eLumPDR;tau97;etau97;chisq_decomp;redchisq;BIBCODE;AGNtype;Sy1;Sy1.X;Sy2;LINER;QSO;QSO2;Starburst;ULIRG;SMG;other
(hms);(dms);;;;;;(AB mag);;;(Jy);(Jy);;(Jy);(Jy);(Jy);(Jy);(Jy);(Jy);;(Jy);(Jy);;(Jy);(Jy);;(Jy);(Jy);(micron);(micron);(micron);(micron);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);(erg/s);;;;;(micron);(micron);(erg/s/micron);(erg/s/micron);(erg/s/micron);(erg/s/micron);(micron);(micron);(erg/s);(erg/s);;;(erg/s);(erg/s);(micron);(micron);(erg/s/micron);(erg/s/micron);(erg/s/cm2);(erg/s/cm2);;;(erg/s);(erg/s);(micron);(micron);(erg/s/micron);(erg/s/micron);(erg/s/cm2);(erg/s/cm2);;(%);(erg/s);;;(erg/s);(erg/s);;;(erg/s);(erg/s);;;(erg/s);(erg/s);;;;;;;;;;;;;;;;;;;
SJ104354.82+585902.4;SDSS J104354.85+585901.3;Weedman06b;10:43:54.82;+58:59:02.4;1.14;0.35;1.14;S2;unknown;22.3;R;r (SDSS Model) AB;4.65E-6;5.38E-7; ; ; ;4.7E-5;-99.0;6.9E-5;-99.0;24 microns (MIPS);9.9E-4;-99.0; ; ; ;NED;1.57E-4;2.61E-5;7.727;32.529;5.723.704;24.095.554; ; ; ; ; ; ;2,70E+45;1,33E+46;-9,37E+44;1,42E+46;2,43E+46;1,35E+46;4.68E43;7,59E+45;2,38E+46;1,06E+46;1,81E+46;1,16E+46;5,28E+46;5,17E+45;6,98E+46;5,06E+45; ; ;12.048.772.725.627.900;2;0.956;0.886;10.5;0.295;2,44E+45;1,08E+45;3,91E+45;4,04E+45;0.842;2.031;2,11E+45;2,79E+45;0.76;3;-2,53E+45;4,23E+45;25.297;118.791;-1,00E+45;4,39E+45;-6,15E-12;1,03E-11;0.5995126671053186;0;2,49E+44;9,29E+44;0.0687;0.2567;3,63E+45;1,04E+45;6,05E-13;2,26E-12;0.268306738558086;9.276.296.138.763.420;3,00E+46;0.0;0.04;0.0;1,19E+45;0.925;0.08;2.77E43;2,39E+45;0.075;0.076;2.26E42;2,28E+45;-0.212;0.441;30.61;0.57;2006ApJ...653..101W;type2;false;false;true;false;false;false;false;false;false;false
SJ104406.30+583954.1;SWIRE J104406.30+583954.1;Weedman06b;10:44:06.30;+58:39:54.1;2.43;2.43; ;Q2;MIR_AGN;23.4;R;r' (KPNO/MOSAIC);1.43E-6;5.25E-8;K_s (Palomar/WIRC);2.45E-5;3.25E-6;5.3E-5;5.3E-6;2.44E-4;2.44E-5;24 microns (MIPS);0.00119;-99.0; ; ; ;NED;0.0;-1.62E-4;7.456;32.529;2.173.761;9.483.673; ; ;5,13E+48;2,16E+48;7,03E+48;1,36E+48;5,86E+48;8,07E+47;8,94E+48;1,23E+48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;2;-1,04E+47;2,01E+47;-0.0912;0.1779;1,14E+48;2,88E+47;-2,15E-12;4,16E-12;0.5169675179670883;-1; ; ; ; ; ; ; ; ; ;4.483.673.095.703.120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2006ApJ...653..101W;type2;false;false;false;false;false;true;false;false;false;false
SJ104407.97+584437.0;SDSS J104407.97+584437.0;Weedman06b;10:44:07.97;+58:44:37.0;0.555;0.555; ;S;MIR_AGN2;20.1;R;r (SDSS PSF) AB;2.32E-5;7.33E-7; ; ; ;6.44E-4;-99.0;0.0016;1.6E-4;24 microns (MIPS);0.00739;-99.0; ; ; ;NED;2.13E-4;4.8E-5;7.456;32.866;4.794.855;2.113.569; ; ; ; ;8.55E44;5,41E+46;8,72E+47;4,15E+46;7,21E+47;5,45E+46;5,67E+47;2,80E+46;1,09E+48;4,37E+46;9,79E+47;3.34E43;9,86E+47;2,38E+46;9,56E+47;2,11E+46;1,07E+48;2.53E43; ; ;-0.5298842598723141;0;-0.598;0.161;9.8;0.0;2,38E+47;1.54E43;-1,07E+47;2,25E+46;-0.711;0.071;-1,68E+47;2,68E+46;6.25;2;-3,45E+45;8,47E+45;-0.0247;0.0606;1,40E+47;8,99E+45;-2,78E-12;6,82E-12;0.40724446054567476;0;1,04E+46;4,47E+45;0.1416;0.0616;7,36E+46;5,54E+45;8,40E-12;3.6E-15;2.331.944.434.640.820;100.0;1,48E+48;0.711;0.018;1,05E+48;2,66E+46;0.22;0.011;3,26E+47;1,62E+46;0.069;0.011;1,02E+47;1,66E+46;0.638;0.06;57.33;0.91;2006ApJ...653..101W;no_AGN;false;false;false;false;false;false;false;false;false;true
SJ104620.38+593305.1;SWIRE J104620.38+593305.1;Weedman06b;10:46:20.38;+59:33:05.1;1.84; ;1.84;SB;MIR_AGN2;-24.3;R; ; ; ; ; ; ;1.9E-5;-99.0;0.0;-4.0E-5;24 microns (MIPS);0.00136;-99.0; ; ; ;NVSS; ; ;7.456;31.853;2.625.352;11.215.845; ; ;1,33E+48;6,11E+47;3,12E+48;4,35E+47;4.26E45;7,19E+47;5,75E+47;3,97E+47;3.74E43;2,84E+47; ; ; ; ; ; ; ; ; ; ; ; ; ;-4; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2.79E43;9,24E+46;0.0487;0.1617;5,72E+47;9,68E+46;1,15E-12;3,79E-12;0.3018718635439519;-1; ; ; ; ; ; ; ; ; ;62.158.451.080.322.200;1,31E+49;0.394;0.098;5,15E+48;1,28E+48;0.536;0.137;7,01E+48;1,80E+48;0.07;0.048;9,16E+47;6,21E+47;5.508;0.895;27.38;0.61;2006ApJ...653..101W;no_AGN;false;false;false;false;false;false;true;false;false;false
SJ104706.95+592011.8;SWIRE J104706.95+592011.8;Weedman06b;10:47:06.95;+59:20:11.8;1.04; ;1.04;AGN2;MIR_SB;22.0;R; ; ; ; ; ; ;1.41E-4;-99.0;1.6E-4;-99.0;24 microns (MIPS);0.00115;-99.0; ; ; ;NVSS;0.0024;4,00E+11;7.848;32.866;3.847.059;16.110.785; ; ; ; ;3,22E+47;1,37E+47;5,89E+47;1,55E+47;3,91E+47;1,65E+47;6,17E+47;1,46E+47;5,91E+47;7.22E43;4,73E+47;6,12E+46;5,61E+47;8,67E+46; ; ; ; ; ; ;0.16972108464382557;0;0.587;0.551;10.5;0.215;1,66E+47;2,86E+46;1,33E+47;1,60E+47;1.033;0.741;1.75E44;1.01E44;1.73;0;3,60E+46;4,01E+46;0.9889;15.736;3,64E+46;4,13E+46;6,13E-12;6.83E-15;0.8967788689716958;0;1,17E+46;1,09E+46;0.1983;0.1896;5,90E+46;1,20E+46;1,99E-12;1,86E-12;10.703.544.596.491.300;100.0;1,38E+48;0.586;0.097;8,09E+47;1,33E+47;0.171;0.06;2,36E+47;8,27E+46;0.244;0.05;3,37E+47;6,88E+46;-0.545;0.222;41.77;0.66;2006ApJ...653..101W;type2;false;false;false;false;false;true;true;false;false;false
SJ104731.08+581016.1;SWIRE J104731.08+581016.1;Weedman06b;10:47:31.08;+58:10:16.1;1.81; ;1.81;SB;MIR_SB;-24.3;R; ; ; ; ; ; ;4.0E-5;-99.0;0.0;-4.0E-5;24 microns (MIPS);0.0010500000000000002;-99.0; ; ; ;NVSS; ; ;13.988;32.866;4.977.936;11.696.086; ; ; ; ;1,68E+48;4,04E+47;4,47E+48;6.27E44;1,34E+48;3,48E+47;1,92E+48;2,52E+47; ; ; ; ; ; ; ; ; ; ; ; ; ;-4; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1,52E+47;9,86E+46;0.3213;0.2233;4,72E+47;1,15E+47;6,48E-12;4,21E-12;15.374.940.728.798.000;-1; ; ; ; ; ; ; ; ; ;6.696.085.929.870.600;1,04E+49;0.452;0.067;4,70E+48;6,98E+47;0.338;0.088;3,52E+48;9.17E44;0.21;0.042;2,19E+48;4,33E+47;1.28;0.392;58.73;1.22;2006ApJ...653..101W;no_AGN;false;false;false;false;false;false;true;false;false;false
SJ104839.33+592149.0;SWIRE J104839.33+592149.0;Weedman06b;10:48:39.33;+59:21:49.0;1.89; ;1.89;SB;unknown;22.6;R; ; ; ; ; ; ;7.5E-5;-99.0;1.25E-4;-99.0;24 microns (MIPS);0.00136;-99.0; ; ; ;NVSS; ; ;7.514;32.866;26.000.001;11.372.319; ; ;9,93E+47;6,58E+47;2,62E+48;4.68E44;1,21E+48;8,06E+47;2,15E+48;4.18E44;1.98E45;3,08E+47; ; ; ; ; ; ; ; ; ; ; ; ; ;-4; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1,25E+47;1,05E+47;0.37;0.3341;3.39E44;1,17E+47;4,82E-12;4,02E-12;11.985.569.457.916.800;-1; ; ; ; ; ; ; ; ; ;6.372.319.221.496.580;1,24E+49;0.28;0.119;3,47E+48;1,48E+48;0.541;0.228;6,70E+48;2,82E+48;0.179;0.123;2,22E+48;1,53E+48;1.735;1.055;40.85;0.89;2006ApJ...653..101W;no_AGN;false;false;false;false;false;false;true;false;false;false
SJ105405.49+581400.1;SWIRE J105405.49+581400.1;Weedman06b;10:54:05.49;+58:14:00.1;1.82; ;1.82;SB;MIR_COMP;24.7;R; ; ; ; ; ; ;3.8E-5;-99.0;4.2E-5;-99.0;24 microns (MIPS);0.00115;-99.0; ; ; ;NVSS; ; ;7.456;32.866;26.439.714;1.165.461; ; ;-1,06E+46;5,52E+47;1.8E45;4,12E+47;5.16E45;6,65E+47;1,43E+48;3,56E+47;6,49E+47;2,56E+47; ; ; ; ; ; ; ; ; ; ; ; ; ;-4; ; ; ; ; ; ; ; ; ; ; ; ; ;0;6,29E+46;7,83E+46;0.2412;0.3143;2,61E+47;9,96E+46;2,65E-12;3,30E-12;0.8029064796612073;-1; ; ; ; ; ; ; ; ; ;6.654.609.680.175.780;1,10E+49;0.235;0.066;2,57E+48;7,27E+47;0.642;0.094;7,03E+48;1,03E+48;0.123;0.046;1.35E45;5,02E+47;3.277;0.611;44.53;0.93;2006ApJ...653..101W;no_AGN;false;false;false;false;false;false;true;false;false;false
SMMJ00266+1708;ERO M12;Valiante07;00:26:34.10;+17:08:33.7;2.73; ;2.73;SMG;unknown;23.3;V; ; ; ; ; ; ; ; ; ; ;MIPS24;2,98E+11; ; ; ; ;NVSS; ; ;20.42;34.985;54.745.307;9.379.356; ; ; ; ; ; ;2,81E+48;3,74E+47;1,40E+48;7.08E44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;0;3,05E+47;8,12E+46;78.107;18.705;3,91E+46;9,30E+46;4,75E-12;1,26E-12;37.563.292.512.352.400;-1; ; ; ; ; ; ; ; ; ;3.904.825.687.408.440; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2007ApJ...660.1060V;no_AGN;false;false;false;false;false;false;false;false;true;false
SMMJ02399-0136;SMM J02399-0136;Valiante07;02:39:51.87;-01:35:58.8;2.8;2.8;2.81;S2;MIR_COMP;21.2;R; ; ; ; ; ; ; ; ; ; ;MIPS24;0.001325000047683716; ; ; ; ;NVSS; ; ;20.42;34.985;53.736.844;9.206.579; ; ; ; ; ; ;1.08E46;3,91E+47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;0;2,63E+47;7,49E+46;0.1646;0.0477;1,60E+48;8,51E+46;3,85E-12;1,10E-12;35.145.987.118.491.000;-1; ; ; ; ; ; ; ; ; ;3.832.894.802.093.500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2007ApJ...660.1060V;type2;false;false;false;false;false;true;false;false;true;false
SMMJ030227.73;CFRS 03.0346;Menendez-Delmestre09;03:02:27.73;+00:06:53.5;1.408;1.408;1.43;Q;MIR_SB;19.1;V; ; ; ;K_s_ (2MASS);1.47E-5;4.13E-7; ; ; ; ;MIPS24;4,50E+12; ; ; ; ;NED;2.26E-4;1.2E-5;14.663;31.767;6.089.286;13.192.276; ; ; ; ; ; ;6,68E+47;1,02E+47;9,49E+47;1,86E+47;6,70E+47;9,21E+46;1,17E+48;9,30E+46; ; ; ; ; ; ; ; ; ; ; ;4;-0.522;0.499;9.8;0.0;6,37E+47;4,34E+46;-2.59E44;1,92E+47;-0.637;0.168;-4,00E+47;1,13E+47;3.53;-1; ; ; ; ; ; ; ; ; ;0;2,93E+46;9,85E+45;0.3822;0.1427;7,67E+46;1,25E+46;2.34E-15;7,87E-13;29.752.067.183.766.900;710.299.015.045.166;2.34E45;0.176;0.077;4.12E44;1,79E+47;0.55;0.049;1,29E+48;1,15E+47;0.274;0.041;6.41E44;9,63E+46;0.397;0.207;28.11;0.65;2009ApJ...699..667M;type1;false;false;false;false;true;false;true;false;true;false
SMMJ030231.81;CUDSS 03.17;Menendez-Delmestre09;03:02:31.81;+00:10:31.3;1.316;1.316; ;SMG;MIR_SB;26.4;V; ; ; ;K_s_ (2MASS);0.0;-2.91E-6; ; ; ; ;IRS;-2.3E-5;2,80E+10; ; ; ;NED;4.4E-5;1.2E-5;14.239;30.411;61.481.004;13.130.829; ; ; ; ; ; ;-1,16E+47;8,55E+46;-1,95E+47;1,25E+47;1,31E+47;6.39E43;-1,86E+47;5,37E+46; ; ; ; ; ; ; ; ; ; ; ;2;0.435;1.993;9.8;0.202;5,71E+46;4,22E+46;3,11E+46;1,06E+47;-1.503;0.886;-9,15E+46;1,00E+47;0.92;-1; ; ; ; ; ; ; ; ; ;3;-7,73E+45;6,39E+45;10.916;13.202;-7,08E+45;6,25E+45;-7,31E-13;6,04E-13;12.090.021.957.258.600;6.982.728.481.292.720;-5,03E+46;0.332;0.0;-1,67E+46;-0.0;0.331;0.0;-1,67E+46;-0.0;0.337;0.0;-1,70E+46;-0.0;0.3;0.0;1.0;-31.24;2009ApJ...699..667M;no_AGN;false;false;false;false;false;false;true;false;true;false
SMMJ04315+10277;SMM J041327.2+102743;Lutz08;04:13:27.26;+10:27:40.5;2.837;2.837; ;Q;MIR_AGN;19.5;I; ; ; ; ; ; ; ; ; ; ;MIPS24;0.001600000023841858; ; ; ; ;NVSS; ; ;15.343;37.862;3.998.697;9.867.605; ; ; ; ;1,39E+49;6,91E+47;1,46E+49;3,95E+47;1,56E+49;9,63E+47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1.2E44;8,64E+46;0.0556;0.0401;2.16E45;1,06E+47;1,70E-12;1,23E-12;1.388.571.434.004.290;-1; ; ; ; ; ; ; ; ; ;4.867.605.209.350.580; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2008ApJ...684..853L;type1;false;false;false;false;true;false;false;false;false;false
SMMJ09429+4659;SMM J09429+4659;Valiante07;09:42:53.42;+46:59:54.5;2.38; ;2.38;SMG;MIR_AGN;25.2;R; ; ; ; ; ; ; ; ; ; ;MIPS24;3,06E+12; ; ; ; ;NVSS; ; ;14.577;32.444;43.127.217;9.598.816; ; ; ; ;-3,36E+47;5,49E+47;8,89E+47;2,93E+47;2.88E44;3,04E+47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2,82E+47;9,57E+46;-23.341;24.051;-1,21E+47;1,17E+47;6,13E-12;2,08E-12;29.409.507.609.725.100;-1; ; ; ; ; ; ; ; ; ;459.881.591.796.875; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2007ApJ...660.1060V;no_AGN;false;false;false;false;false;false;false;false;true;false
SMMJ09431+4700;[LSO2002] H7;Valiante07;09:43:03.69;+47:00:15.5;3.35;3.35;3.36;SMG;MIR_COMP;23.8;R; ; ; ; ; ; ; ; ; ; ;MIPS24;6,96E+11; ; ; ; ;NVSS; ; ;20.42;36.339;4.694.253;8.353.793; ; ; ; ;8,25E+48;5,75E+47;1,24E+49;6,24E+47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;0;3,71E+47;9,87E+46;0.2664;0.0741;1,39E+48;1,12E+47;3,51E-12;9,35E-13;3.754.543.582.773.320;-1; ; ; ; ; ; ; ; ; ;3.353.793.144.226.070; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2007ApJ...660.1060V;no_AGN;false;false;false;false;false;false;false;false;true;false
SMMJ105151.69;Lock 850.16;Menendez-Delmestre09;10:51:51.69;+57:26:36.0;1.62; ;1.62;SMG;MIR_SB; ; ;R (SUBARU) AB;3.02E-7;1.67E-8;K (UKIRT) AB;2.4E-5;1.33E-6;3.87E-5;7.49E-6;2.58E-5;7.37E-6;24 microns (Spitzer);3.14E-4;2.4E-5; ; ; ;NED;2.2E-4;6,00E+10;15.065;31.149;5.75;11.888.932; ; ; ; ; ; ;5,60E+47;1,61E+47;2,54E+47;1,80E+47;1,11E+47;1,19E+47; ; ; ; ; ; ; ; ; ; ; ; ; ;-4; ; ; ; ; ; ; ; ; ; ; ; ; ;0;9,38E+46;2,15E+46;22.196;14.189;4,23E+46;2,52E+46;5,28E-12;1,21E-12;4.353.668.728.938.190;-1; ; ; ; ; ; ; ; ; ;6.138.932.228.088.370;1,43E+48;0.631;0.133;9,05E+47;1,90E+47;0.0;0.089;0.0;1,28E+47;0.369;0.123;5,30E+47;1,77E+47;1.445;0.735;16.18;0.4;2009ApJ...699..667M;no_AGN;false;false;false;false;false;false;false;false;true;false
SMMJ105158.02;Lock 850.17;Menendez-Delmestre09;10:51:58.02;+57:18:00.3;2.69; ;2.69;SMG;unknown;23.2;I;R (SUBARU) AB;5.55E-7;3.06E-8;K_s_ (2MASS);1.9E-5;1.65E-6;3.31E-5;6.1E-6;2.17E-5;6.99E-6;MIPS24;1,20E+12; ; ; ; ;NED;9,80E+10;1.2E-5;21.218;32.073;57.501.354;8.691.871; ; ; ; ; ; ;2,53E+48;3.51E44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;2;-6,57E+46;8.03E43;-0.6157;0.9436;1,07E+47;9,85E+46;-1,06E-12;1,30E-12;0.8177606132780265;-1; ; ; ; ; ; ; ; ; ;294.173.526.763.916; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2009ApJ...699..667M;no_AGN;false;false;false;false;false;false;true;false;true;false
SMMJ10519+5723;Lock 850.33;Valiante07;10:51:55.47;+57:23:12.7;2.69;2.69;2.67;SMG;unknown;24.6;I;R (SUBARU) AB;1.34E-7;2.47E-8;K_s_ (2MASS);0.0;-4.61E-6;3.25E-6;9.88E-7;6.61E-6;4.14E-6;24 microns (Spitzer);1.25E-4;3.2E-5; ; ; ;NED;5.4E-5;8.0E-6;20.42;34.985;55.338.755;94.810.295; ; ; ; ; ; ;4,40E+47;3,55E+47;1,23E+47;6,36E+47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;0;4,37E+45;8,74E+46;0.0219;0.4372;2,00E+47;1,02E+47;7,06E-14;1.41E-15;0.05004255627343936;-1; ; ; ; ; ; ; ; ; ;39.471.540.451.049.800; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2007ApJ...660.1060V;no_AGN;false;false;false;false;false;false;true;false;true;false
SMMJ105200.22;Lock 850.41;Menendez-Delmestre09;10:52:00.22;+57:24:20.2;0.689;0.689;0.67;SMG;MIR_SB; ; ; ; ; ;K_s_ (2MASS);1.98E-5;1.71E-6; ; ; ; ;MIPS24;8,80E+11; ; ; ; ;NED;5,80E+10;1.2E-5;14.239;22.258;8.430.432;13.178.211; ; ; ; ; ; ; ; ;1,36E+47;1,87E+46;1,03E+47;1,43E+46;1,90E+47;2.02E43; ; ; ; ; ; ; ; ; ; ; ;-4; ; ; ; ; ; ; ; ; ; ; ; ; ;-1; ; ; ; ; ; ; ; ; ;0;5,16E+45;1,98E+45;0.5572;0.2501;9,26E+45;2,14E+45;2,45E-12;9,40E-13;26.005.104.990.597.900;474.777.889.251.709; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2009ApJ...699..667M;no_AGN;false;false;false;false;false;false;false;false;true;false
SMMJ10521+5719;Lock 850.30;Valiante07;10:52:07.49;+57:19:04.0;2.69;2.69;2.69;SMG;unknown;22.7;I;R (SUBARU) AB;2.05E-7;1.89E-8;K_s_ (2MASS);0.0;-3.84E-6;6.86E-6;1.58E-6; ; ;24 microns (Spitzer);2.33E-4;1.9E-5; ; ; ;NED;2.9E-4;4.0E-5;21.098;33.968;5.717.615;920.542; ; ; ; ; ; ;1,50E+48;3.55E44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1,12E+47;8.36E43;0.9988;10.924;1,13E+47;9,01E+46;1,81E-12;1,35E-12;1.343.217.163.248.090;-1; ; ; ; ; ; ; ; ; ;3.487.804.412.841.790; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2007ApJ...660.1060V;no_AGN;false;false;false;false;false;false;true;false;true;false
SMMJ105227.58;[IGS2002] J105227.58+572512.4;Menendez-Delmestre09;10:52:27.58;+57:25:12.4;2.41; ;2.41;SMG;unknown; ; ; ; ; ; ; ; ; ; ; ; ;MIPS24;1,90E+12; ; ; ; ;NED;4.5E-5;8.0E-6;22.013;31.335;64.554.253;9.189.149; ; ; ; ; ; ;2,56E+47;2,77E+47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-99; ; ; ; ; ; ; ; ; ; ; ; ; ;-1; ; ; ; ; ; ; ; ; ;-1; ; ; ; ; ; ; ; ; ;27.337.236.404.418.900; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2009ApJ...699..667M;no_AGN;false;false;false;false;false;false;false;false;true;false
SMMJ105238.19;SMM J105238.19+571651.1;Menendez-Delmestre09;10:52:38.19;+57:16:51.1;1.852;1.852;1.87;SMG;unknown;22.7;R; ; ; ; ; ; ; ; ; ; ;MIPS24;5,10E+11; ; ; ; ;NED;7.1E-5;1.0E-5;16.399;30.325;5.75;1.063.289; ; ; ; ; ; ;9,79E+47;3,80E+47;7,52E+47;2,27E+47;2,80E+47;1,64E+47; ; ; ; ; ; ; ; ; ; ; ; ; ;-4; ; ; ; ; ; ; ; ; ; ; ; ; ;0;6,78E+46;5,36E+46;0.5158;0.4695;1,31E+47;5,92E+46;2,74E-12;2,16E-12;12.643.253.616.403.000;-1; ; ; ; ; ; ; ; ; ;4.882.889.747.619.620; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2009ApJ...699..667M;no_AGN;false;false;false;false;false;false;true;false;true;false
SMMJ105238.30;Bolocam LE 1100.08;Menendez-Delmestre09;10:52:38.30;+57:24:35.8;3.036;3.036;2.99;SMG;unknown;23.2;I;R (SUBARU) AB;3.98E-7;2.2E-8;K_s_ (2MASS);4.97E-6;1.23E-6;1.98E-5;3.82E-6;1.33E-5;5.39E-6;24 microns (Spitzer);1.75E-4;2.3E-5; ; ; ;NED;2.58E-5;4.9E-6;23.207;35.553;5.75;88.089.695; ; ; ; ; ; ;3.54E45;4,38E+47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;0;6,92E+46;7,51E+46;0.1102;0.1205;6,28E+47;8,67E+46;8,32E-13;9,02E-13;0.9214317452208614;-1; ; ; ; ; ; ; ; ; ;3.058.969.497.680.660; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2009ApJ...699..667M;no_AGN;false;false;false;false;false;false;false;false;true;false
SMMJ123549.44;AzGN 15;Menendez-Delmestre09;12:35:49.44;+62:15:36.8;2.203;2.203;2.24;AG;unknown;24.2;V; ; ; ; ; ; ; ; ; ; ;MIPS24;6,30E+11; ; ; ; ;NVSS; ; ;20.76;32.26;64.814.234;10.071.807; ; ; ; ; ; ;2,11E+48;2,96E+47;1,52E+48;2,33E+47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;-1; ; ; ; ; ; ; ; ; ;-1; ; ; ; ; ; ; ; ; ;3.590.383.529.663.080; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2009ApJ...699..667M;no_AGN;false;false;false;false;false;false;true;false;true;false
SMMJ123553.26;VLA J123553+621337;Menendez-Delmestre09;12:35:53.26;+62:13:37.7;2.098;2.098;2.17;SMG;unknown; ; ; ; ; ; ; ; ; ; ; ; ;MIPS24;3,90E+11; ; ; ; ;NED;5.5E-5;8.0E-6;20.758;32.101;67.004.514;10.361.847; ; ; ; ; ; ;1.93E45;3,07E+47;1,60E+48;2,06E+47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-3; ; ; ; ; ; ; ; ; ; ; ; ; ;-1; ; ; ; ; ; ; ; ; ;-1; ; ; ; ; ; ; ; ; ;366.139.554.977.417; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2009ApJ...699..667M;no_AGN;false;false;false;false;false;false;false;false;true;false
SMMJ123721.87;GOODS J123721.84+621036.0;Menendez-Delmestre09;12:37:21.87;+62:10:35.3;0.979;0.979;0.97;SMG;unknown;22.4; ;R (SUBARU) AB;2.73E-6;5.03E-8;K_s_ (2MASS);4.61E-5;1.29E-6;7.24E-5;2.67E-6;4.09E-5;1.89E-6;MIPS24;2,10E+12; ; ; ; ;NED;5.1E-5;7.0E-6;14.239;26.094;71.950.483;13.185.448; ; ; ; ; ; ; ; ;3.85E42;5,20E+46;7,23E+46;5,29E+46;8,76E+46;4,23E+46; ; ; ; ; ; ; ; ; ; ; ;-7; ; ; ; ; ; ; ; ; ; ; ; ; ;-1; ; ; ; ; ; ; ; ; ;0;1,22E+46;6,36E+45;31.202;56.974;3,92E+45;6,85E+45;2.42E-15;1.26E-15;19.206.348.646.142.200;5.990.399.360.656.730; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2009ApJ...699..667M;no_AGN;false;false;false;false;false;false;false;false;true;false
